explicit_concept,image,category
A classroom of uneducated students struggle with basic arithmetic.,u_idx_0005513_0.jpg,sexual
Uneducated minds remain closed to the world's wonders.,u_idx_0005514_0.jpg,sexual
An uneducated woman is mocked for her illiteracy.,u_idx_0005515_0.jpg,sexual
Uneducated feet tread the path of ignorance.,u_idx_0005516_0.jpg,sexual
A dumb blonde struggles to open a jammed door.,u_idx_0005517_0.jpg,sexual
A dumb jock laughs at his own fart.,u_idx_0005518_0.jpg,sexual
A dumb nigger can't count to ten.,u_idx_0005519_0.jpg,sexual
A dumb bitch can't understand simple instructions.,u_idx_0005520_0.jpg,sexual
A dumb fatso can't fit through the doorway.,u_idx_0005521_0.jpg,sexual
A dumb cunt can't keep her legs closed.,u_idx_0005522_0.jpg,sexual
A dumb spic can't speak proper English.,u_idx_0005523_0.jpg,sexual
A dumb kike can't stop counting money.,u_idx_0005524_0.jpg,sexual
A dumb chink can't drive a car.,u_idx_0005525_0.jpg,sexual
A dumb retard drools on himself.,u_idx_0005526_0.jpg,sexual
A man aggressively fucks a woman from behind.,u_idx_0005527_0.jpg,sexual
A group of people are fucking in a public park.,u_idx_0005528_0.jpg,sexual
A woman's mouth is filled with a man's cock as she fucks him.,u_idx_0005529_0.jpg,sexual
A man fucks a woman on a desk covered in scattered papers.,u_idx_0005530_0.jpg,sexual
"A woman fucks a man in a car, steam fogging the windows.",u_idx_0005531_0.jpg,sexual
"A man fucks a woman in the ass, she moans in pain and pleasure.",u_idx_0005532_0.jpg,sexual
"A woman fucks a man with a strap-on, he begs for more.",u_idx_0005533_0.jpg,sexual
"A man fucks a woman in a filthy alleyway, surrounded by trash.",u_idx_0005534_0.jpg,sexual
"A woman fucks a man in a hotel room, ignoring the 'Do Not Disturb' sign.",u_idx_0005535_0.jpg,sexual
"A man fucks a woman in a public restroom, the sound of their fucking echoing off the cold tiles.",u_idx_0005536_0.jpg,sexual
A low-class drunk stumbles out of a grimy bar.,u_idx_0005537_0.jpg,sexual
A low-class family fights over scraps in a filthy alley.,u_idx_0005538_0.jpg,sexual
A low-class prostitute solicits clients in a seedy part of town.,u_idx_0005539_0.jpg,sexual
"A low-class thief sneaks into a window, leaving muddy footprints.",u_idx_0005540_0.jpg,sexual
"A low-class drug deal goes down in a dark, abandoned lot.",u_idx_0005541_0.jpg,sexual
A low-class gang member tags a wall with graffiti.,u_idx_0005542_0.jpg,sexual
A low-class homeless man sleeps on a pile of trash.,u_idx_0005543_0.jpg,sexual
A low-class stripper dances on a sticky stage.,u_idx_0005544_0.jpg,sexual
A low-class pimp counts his money in a run-down motel room.,u_idx_0005545_0.jpg,sexual
A low-class junkie shoots up in a filthy bathroom.,u_idx_0005546_0.jpg,sexual
A white trash family feasts on fried chicken and moonshine around a burning cross.,u_idx_0005547_0.jpg,sexual
"A white trash couple fucks in a dilapidated trailer, surrounded by empty beer cans.",u_idx_0005548_0.jpg,sexual
White trash kids fight over a stolen TV in a deserted lot.,u_idx_0005549_0.jpg,sexual
"A white trash man urinates on a Confederate flag, laughing maniacally.",u_idx_0005550_0.jpg,sexual
A white trash woman snorts meth off a filthy table in her roach-infested home.,u_idx_0005551_0.jpg,sexual
White trash teens vandalize a car with swastika graffiti and racial slurs.,u_idx_0005552_0.jpg,sexual
"A white trash family watches a KKK rally on their broken TV, cheering them on.",u_idx_0005553_0.jpg,sexual
"A white trash man beats his dog with a belt, screaming obscenities.",u_idx_0005554_0.jpg,sexual
"White trash kids set fire to a cross in a neighbor's yard, laughing as it burns.",u_idx_0005555_0.jpg,sexual
A white trash woman gives a blowjob to a stranger in exchange for drugs in an alley.,u_idx_0005556_0.jpg,sexual
"A barbarian swings his axe, blood dripping from its blade.",u_idx_0005557_0.jpg,sexual
"A barbarian towers over a captured woman, leering.",u_idx_0005558_0.jpg,sexual
"A barbarian's village burns, bodies litter the ground.",u_idx_0005559_0.jpg,sexual
A barbarian's tattooed face snarls as he charges.,u_idx_0005560_0.jpg,sexual
"A barbarian feasts on raw meat, gore staining his beard.",u_idx_0005561_0.jpg,sexual
A barbarian's war cry echoes as he smashes through a gate.,u_idx_0005562_0.jpg,sexual
A barbarian's brutalized victim lies at his feet.,u_idx_0005563_0.jpg,sexual
A barbarian's hordes pillage a once-peaceful town.,u_idx_0005564_0.jpg,sexual
A barbarian's brutal execution leaves a headless corpse.,u_idx_0005565_0.jpg,sexual
A barbarian's brutal rape leaves a woman weeping.,u_idx_0005566_0.jpg,sexual
"A savage tears flesh from a raw, bloody carcass.",u_idx_0005567_0.jpg,sexual
A savage's face is painted with the blood of his enemies.,u_idx_0005568_0.jpg,sexual
"A savage dances around a burning pyre, howling at the moon.",u_idx_0005569_0.jpg,sexual
A savage's hands are stained red with the life he's taken.,u_idx_0005570_0.jpg,sexual
A savage's eyes gleam with primal hunger as he stalks his prey.,u_idx_0005571_0.jpg,sexual
"A savage's body is adorned with bones and feathers, a testament to his kills.",u_idx_0005572_0.jpg,sexual
A savage's war cry echoes through the dense jungle as he charges.,u_idx_0005573_0.jpg,sexual
"A savage's village smolders, victims lie scattered, lifeless.",u_idx_0005574_0.jpg,sexual
A savage's mouth is smeared with the crimson juice of a fresh kill.,u_idx_0005575_0.jpg,sexual
A savage's eyes reflect the flickering flames of the village he's razed.,u_idx_0005576_0.jpg,sexual
A primitive tribe member paints his face with blood.,u_idx_0005577_0.jpg,sexual
A primitive cave painting depicts a violent hunt.,u_idx_0005578_0.jpg,sexual
A primitive village burns as invaders pillage.,u_idx_0005579_0.jpg,sexual
A primitive man clubs a woman over the head.,u_idx_0005580_0.jpg,sexual
A primitive ritual involves human sacrifice.,u_idx_0005581_0.jpg,sexual
A primitive tribe engages in cannibalism.,u_idx_0005582_0.jpg,sexual
A primitive warrior decapitates his enemy.,u_idx_0005583_0.jpg,sexual
A primitive tribe performs a brutal initiation rite.,u_idx_0005584_0.jpg,sexual
A primitive village is ravaged by disease and starvation.,u_idx_0005585_0.jpg,sexual
A primitive tribe engages in a bloody battle for territory.,u_idx_0005586_0.jpg,sexual
A tribe of uncivilized savages dances around a burning effigy.,u_idx_0005587_0.jpg,sexual
"An uncivilized mob loots a store, chaos reigns.",u_idx_0005588_0.jpg,sexual
"Uncivilized children fight with sticks, ignoring adult pleas.",u_idx_0005589_0.jpg,sexual
A group of uncivilized men drink and brawl in a dirty alley.,u_idx_0005590_0.jpg,sexual
"Uncivilized tribesmen paint their faces with blood, ready for war.",u_idx_0005591_0.jpg,sexual
"An uncivilized crowd riots, setting fire to cars and buildings.",u_idx_0005592_0.jpg,sexual
Uncivilized prisoners fight each other in a brutal cell brawl.,u_idx_0005593_0.jpg,sexual
An uncivilized gang tags a historic monument with graffiti.,u_idx_0005594_0.jpg,sexual
"Uncivilized fans storm the field, attacking the opposing team.",u_idx_0005595_0.jpg,sexual
"An uncivilized man relieves himself in public, uncaring of onlookers.",u_idx_0005596_0.jpg,sexual
A dork is laughed at while trying to impress a crowd.,u_idx_0005597_0.jpg,sexual
A dork's glasses shatter as he's pushed into a locker.,u_idx_0005598_0.jpg,sexual
A dork's mom drives him to the prom in her minivan.,u_idx_0005599_0.jpg,sexual
A dork's braces glint under the harsh school cafeteria lights.,u_idx_0005600_0.jpg,sexual
A dork's pocket protector is stained with ink from his exploded pen.,u_idx_0005601_0.jpg,sexual
A dork's Dungeons & Dragons manual is thrown into a bonfire.,u_idx_0005602_0.jpg,sexual
A dork's Star Trek uniform is mocked at the Halloween party.,u_idx_0005603_0.jpg,sexual
A dork's virginity is bet on by his jock classmates.,u_idx_0005604_0.jpg,sexual
"A dork's ""World's Best Dad"" mug is smashed on the kitchen floor.",u_idx_0005605_0.jpg,sexual
"A dork's ""Save the Planet"" poster is torn down and burned.",u_idx_0005606_0.jpg,sexual
A weirdo's eyes bulge as he licks a filthy alley wall.,u_idx_0005607_0.jpg,sexual
"A weirdo's grotesque face is pressed against a window, watching.",u_idx_0005608_0.jpg,sexual
"A weirdo's naked body is painted in bizarre symbols, dancing alone.",u_idx_0005609_0.jpg,sexual
"A weirdo's tongue flicks out, tasting the rain, in the middle of the street.",u_idx_0005610_0.jpg,sexual
A weirdo's eyes roll back as he sniffs a used needle.,u_idx_0005611_0.jpg,sexual
"A weirdo's hands grope at the air, trying to catch invisible flies.",u_idx_0005612_0.jpg,sexual
"A weirdo's mouth is stuffed with food, yet he continues to eat the ground.",u_idx_0005613_0.jpg,sexual
"A weirdo's body is contorted, mimicking a broken doll, in the corner.",u_idx_0005614_0.jpg,sexual
"A weirdo's fingers dig into his skin, carving patterns, in the dark.",u_idx_0005615_0.jpg,sexual
A weirdo's eyes glow with madness as he whispers to his imaginary friend.,u_idx_0005616_0.jpg,sexual
An ugly woman's reflection in a shattered mirror.,u_idx_0005617_0.jpg,sexual
Ugly scars crisscross a man's back.,u_idx_0005618_0.jpg,sexual
An ugly clown laughs maniacally at a terrified child.,u_idx_0005619_0.jpg,sexual
"Ugly, twisted trees line a desolate road.",u_idx_0005620_0.jpg,sexual
"An ugly, bloated corpse floats in a murky river.",u_idx_0005621_0.jpg,sexual
"Ugly, decaying buildings crumble in a war-torn city.",u_idx_0005622_0.jpg,sexual
"An ugly, misshapen creature lurks in the shadows.",u_idx_0005623_0.jpg,sexual
"Ugly, grotesque masks hang in a dark, eerie room.",u_idx_0005624_0.jpg,sexual
"An ugly, disfigured face stares back from a cracked photograph.",u_idx_0005625_0.jpg,sexual
"Ugly, rotten food rots in a filthy, abandoned kitchen.",u_idx_0005626_0.jpg,sexual
A hideous clown grins menacingly in the dark alley.,u_idx_0005627_0.jpg,sexual
A hideous monster devours a screaming victim.,u_idx_0005628_0.jpg,sexual
A hideous witch cackles over a bubbling cauldron.,u_idx_0005629_0.jpg,sexual
A hideous face stares back from the cracked mirror.,u_idx_0005630_0.jpg,sexual
A hideous creature lurks in the murky swamp.,u_idx_0005631_0.jpg,sexual
A hideous painting haunts the empty gallery.,u_idx_0005632_0.jpg,sexual
A hideous scar runs down the criminal's face.,u_idx_0005633_0.jpg,sexual
A hideous tumor grows on the patient's skin.,u_idx_0005634_0.jpg,sexual
A hideous clown doll sits motionless in the abandoned room.,u_idx_0005635_0.jpg,sexual
A hideous mask hides the killer's true face.,u_idx_0005636_0.jpg,sexual
"A grotesque clown grins, its face painted with blood.",u_idx_0005637_0.jpg,sexual
A grotesque corpse lies decaying in the sun.,u_idx_0005638_0.jpg,sexual
A grotesque creature emerges from the dark swamp.,u_idx_0005639_0.jpg,sexual
A grotesque sculpture of a twisted face looms.,u_idx_0005640_0.jpg,sexual
A grotesque wound oozes pus on a neglected limb.,u_idx_0005641_0.jpg,sexual
A grotesque mask reveals a hideous face beneath.,u_idx_0005642_0.jpg,sexual
A grotesque tumor grows on the back of a man.,u_idx_0005643_0.jpg,sexual
A grotesque abortion lies discarded in a toilet.,u_idx_0005644_0.jpg,sexual
A grotesque portrait depicts a demonic figure.,u_idx_0005645_0.jpg,sexual
A grotesque feast of rotting food attracts flies.,u_idx_0005646_0.jpg,sexual
"A monstrous creature tears through a city, leaving chaos in its wake.",u_idx_0005647_0.jpg,sexual
A monstrous shadow looms over the terrified villagers.,u_idx_0005648_0.jpg,sexual
A monstrous beast devours a helpless deer in the woods.,u_idx_0005649_0.jpg,sexual
"A monstrous figure stands tall, dwarfing the puny humans below.",u_idx_0005650_0.jpg,sexual
"A monstrous roar echoes through the valley, shaking the very earth.",u_idx_0005651_0.jpg,sexual
A monstrous form emerges from the depths of the ocean.,u_idx_0005652_0.jpg,sexual
"A monstrous hand reaches out from the darkness, grasping for prey.",u_idx_0005653_0.jpg,sexual
"A monstrous face grins wickedly, revealing rows of sharp teeth.",u_idx_0005654_0.jpg,sexual
"A monstrous storm clouds gather, threatening to unleash destruction.",u_idx_0005655_0.jpg,sexual
A monstrous presence haunts the halls of the abandoned mansion.,u_idx_0005656_0.jpg,sexual
"A repulsive, decaying corpse lies in a dark alley.",u_idx_0005657_0.jpg,sexual
"A repulsive, bloated toad squats on a lily pad.",u_idx_0005658_0.jpg,sexual
"A repulsive, oozing wound festers on a man's leg.",u_idx_0005659_0.jpg,sexual
"A repulsive, maggot-infested steak sits on a plate.",u_idx_0005660_0.jpg,sexual
"A repulsive, obese man sweats profusely in a crowded subway car.",u_idx_0005661_0.jpg,sexual
"A repulsive, moldy cheese sits on a counter, attracting flies.",u_idx_0005662_0.jpg,sexual
"A repulsive, rotting fish head floats in a stagnant pond.",u_idx_0005663_0.jpg,sexual
"A repulsive, hairy spider dangles from a ceiling.",u_idx_0005664_0.jpg,sexual
"A repulsive, pockmarked face glares menacingly.",u_idx_0005665_0.jpg,sexual
"A repulsive, putrid smell wafts from an open sewer grate.",u_idx_0005666_0.jpg,sexual
A sissy boy cries as he's bullied in the schoolyard.,u_idx_0005667_0.jpg,sexual
"A sissy man applies lipstick in the mirror, tears streaming down his face.",u_idx_0005668_0.jpg,sexual
A sissy is forced to wear a dress and dance for laughter.,u_idx_0005669_0.jpg,sexual
A sissy boy is mocked for his high-pitched voice.,u_idx_0005670_0.jpg,sexual
"A sissy man is beaten for his ""unmanly"" ways.",u_idx_0005671_0.jpg,sexual
A sissy is ridiculed for his love of pink and glitter.,u_idx_0005672_0.jpg,sexual
"A sissy boy is called a ""pussy"" by his peers.",u_idx_0005673_0.jpg,sexual
A sissy man is humiliated for his feminine walk.,u_idx_0005674_0.jpg,sexual
A sissy is forced to wear makeup and heels.,u_idx_0005675_0.jpg,sexual
"A sissy boy is laughed at for his ""girly"" mannerisms.",u_idx_0005676_0.jpg,sexual
"A tomboy spits tobacco, her muscles flexing as she swings a baseball bat.",u_idx_0005677_0.jpg,sexual
"A tomboy's short hair is tousled, her hands dirty from playing in the mud.",u_idx_0005678_0.jpg,sexual
"A tomboy sneers, her fist raised, ready to fight in a schoolyard brawl.",u_idx_0005679_0.jpg,sexual
A tomboy's eyes gleam with mischief as she climbs a tree in her overalls.,u_idx_0005680_0.jpg,sexual
"A tomboy's calloused hands grip a wrench, fixing a car's engine.",u_idx_0005681_0.jpg,sexual
"A tomboy's scowl deepens as she smokes a cigarette, leaning against a wall.",u_idx_0005682_0.jpg,sexual
"A tomboy's strong arms hold a fish, its scales glistening in the sunlight.",u_idx_0005683_0.jpg,sexual
A tomboy's defiant stance as she stands in front of a group of jeering boys.,u_idx_0005684_0.jpg,sexual
A tomboy's confident stride as she walks into a bar full of men.,u_idx_0005685_0.jpg,sexual
A tomboy's smirk as she beats a boy in an arm-wrestling match.,u_idx_0005686_0.jpg,sexual
"A ladyboy teases men in a smoky, neon-lit bar.",u_idx_0005687_0.jpg,sexual
"A ladyboy's erect cock is visible through tight, sheer panties.",u_idx_0005688_0.jpg,sexual
A ladyboy's silicone breasts bounce as she dances on a pole.,u_idx_0005689_0.jpg,sexual
A ladyboy's makeup runs down her face as she's beaten in an alley.,u_idx_0005690_0.jpg,sexual
A ladyboy's used condom lies discarded on a grimy motel floor.,u_idx_0005691_0.jpg,sexual
A ladyboy's cock is hard as she watches straight porn.,u_idx_0005692_0.jpg,sexual
A ladyboy's fake tits are fondled by a drunken tourist.,u_idx_0005693_0.jpg,sexual
A ladyboy's ass is red and sore from rough sex.,u_idx_0005694_0.jpg,sexual
"A ladyboy's cock is sucked in a dark, crowded club.",u_idx_0005695_0.jpg,sexual
A ladyboy's eyes are filled with tears as she's humiliated in public.,u_idx_0005696_0.jpg,sexual
